customer_id,age,gender,location,acquisition_date,total_orders,total_spent,avg_order_value,days_since_last_purchase,preferred_categories,customer_lifetime_value,support_tickets,email_open_rate,email_click_rate,mobile_usage_pct,return_rate,q4_purchase_ratio,days_as_customer
CUST_00168,25,M,Dallas,2022-08-04 20:08:10.612135,5,404.69,81.67,29,"Clothing, Beauty, Electronics",473.01,1,0.629,0.035,0.766,0.019,0.427,1081
CUST_00169,18,M,Los Angeles,2022-12-13 20:08:10.612135,5,459.68,94.73,2,"Books, Sports",547.99,0,0.264,0.137,0.705,0.032,0.793,950
CUST_00170,40,F,San Antonio,2022-11-18 20:08:10.612135,12,616.72,50.9,20,Electronics,732.16,1,0.154,0.074,0.793,0.044,1.01,975
CUST_00171,40,M,New York,2023-11-01 20:08:10.612135,11,1581.33,141.21,20,"Electronics, Sports",2041.61,2,0.575,0.063,0.655,0.008,1.023,627
CUST_00172,18,F,Los Angeles,2022-12-06 20:08:10.612135,4,291.38,82.99,10,Home,346.95,6,0.467,0.076,0.923,0.075,1.021,957
CUST_00173,35,M,Philadelphia,2022-09-23 20:08:10.612135,10,1629.77,160.51,11,"Electronics, Beauty",1918.26,1,0.336,0.071,0.262,0.051,0.735,1031
CUST_00174,30,M,Austin,2024-05-27 20:08:10.612135,15,1767.4,118.36,24,"Beauty, Home, Electronics",2537.2,1,0.737,0.064,0.52,0.01,0.881,419
CUST_00175,40,M,Phoenix,2022-12-13 20:08:10.612135,11,1188.46,103.95,1,"Home, Clothing, Beauty",1416.77,2,0.305,0.164,0.729,0.007,0.691,950
CUST_00176,25,F,San Diego,2025-06-07 20:08:10.612135,10,812.39,79.8,5,Clothing,4260.33,4,0.663,0.24,0.453,0.068,0.524,43
CUST_00177,40,F,Jacksonville,2023-11-20 20:08:10.612135,11,1113.91,98.61,52,"Home, Sports",1448.26,2,0.205,0.062,0.637,0.049,0.652,608
CUST_00178,30,M,Austin,2024-02-11 20:08:10.612135,13,1954.08,148.11,85,"Books, Electronics",2633.36,2,0.513,0.042,0.656,0.006,0.851,525
CUST_00179,55,F,Los Angeles,2025-04-10 20:08:10.612135,7,714.72,99.45,18,"Clothing, Beauty",2006.17,2,0.591,0.183,0.526,0.309,0.632,101
CUST_00180,25,F,New York,2023-10-02 20:08:10.612135,8,466.17,58.21,24,"Electronics, Beauty",595.66,1,0.139,0.024,0.558,0.161,0.383,657
CUST_00181,30,M,San Antonio,2023-04-17 20:08:10.612135,17,2435.61,142.42,47,"Sports, Beauty, Electronics",2974.4,2,0.49,0.113,0.283,0.247,0.899,825
CUST_00182,25,F,Philadelphia,2025-03-15 20:08:10.612135,6,340.32,57.86,108,Sports,829.35,1,0.206,0.017,0.635,0.074,0.908,127
CUST_00183,50,M,San Diego,2023-11-30 20:08:10.612135,6,528.57,85.76,13,"Sports, Home",689.88,3,0.06,0.014,0.811,0.01,0.968,598
CUST_00184,50,F,Austin,2025-03-15 20:08:10.612135,4,870.19,217.37,14,"Clothing, Home",2120.66,0,0.848,0.281,0.245,0.246,0.794,127
CUST_00185,30,F,San Diego,2024-10-31 20:08:10.612135,8,902.85,111.02,62,"Clothing, Beauty, Electronics",1531.75,0,0.075,0.027,0.704,0.022,0.925,262
CUST_00186,40,F,Los Angeles,2023-08-14 20:08:10.612135,14,2130.51,153.08,69,"Sports, Home",2681.25,4,0.54,0.28,0.401,0.233,0.355,706
CUST_00187,45,F,San Diego,2023-01-30 20:08:10.612135,16,1321.11,85.02,160,"Books, Electronics, Clothing",1588.41,2,0.046,0.008,0.811,0.179,0.419,902
CUST_00188,35,M,Philadelphia,2023-02-04 20:08:10.612135,14,1727.87,123.74,12,Books,2079.41,4,0.254,0.056,0.744,0.114,0.837,897
CUST_00189,35,F,Dallas,2024-12-19 20:08:10.612135,7,785.76,108.1,24,"Electronics, Beauty, Books",1459.0,2,0.818,0.106,0.28,0.018,0.751,213
CUST_00190,30,M,Jacksonville,2024-07-15 20:08:10.612135,11,1533.07,137.61,6,Electronics,2289.24,0,0.096,0.032,0.814,0.092,0.942,370
CUST_00191,25,M,San Antonio,2024-12-04 20:08:10.612135,7,847.38,123.6,115,"Books, Clothing",1525.65,5,0.324,0.153,0.266,0.006,0.665,228
CUST_00192,50,F,Los Angeles,2024-11-08 20:08:10.612135,8,841.48,106.27,18,"Sports, Beauty, Books",1446.08,4,0.298,0.082,0.354,0.116,1.021,254
CUST_00193,50,F,San Diego,2025-03-03 20:08:10.612135,10,798.22,82.08,9,"Home, Beauty, Sports",1846.24,3,0.854,0.118,0.172,0.09,0.756,139
CUST_00194,40,F,Dallas,2022-11-08 20:08:10.612135,13,2316.07,180.99,31,Beauty,2745.19,1,0.424,0.057,0.737,0.108,0.831,985
CUST_00195,30,M,San Antonio,2023-02-07 20:08:10.612135,9,462.07,50.56,32,"Sports, Electronics, Books",556.39,2,0.527,0.009,0.305,0.064,0.838,894
CUST_00196,30,F,Houston,2022-11-22 20:08:10.612135,8,1273.84,153.77,39,"Clothing, Electronics, Books",1513.26,1,0.454,0.037,0.335,0.013,0.766,971
CUST_00197,40,F,Dallas,2024-10-22 20:08:10.612135,12,729.78,61.91,16,Books,1221.23,2,0.578,0.104,0.697,0.11,0.817,271
CUST_00198,50,M,Houston,2024-06-14 20:08:10.612135,7,735.29,100.15,41,"Beauty, Books",1069.93,2,0.582,0.291,0.679,0.037,0.973,401
CUST_00199,50,M,Jacksonville,2023-03-01 20:08:10.612135,8,1404.65,172.48,48,"Clothing, Beauty",1698.63,2,0.51,0.238,0.885,0.042,1.033,872
CUST_00200,45,M,Houston,2023-12-12 20:08:10.612135,13,1358.29,106.05,27,Sports,1781.3,5,0.464,0.272,0.695,0.075,1.038,586
CUST_00201,40,M,Dallas,2023-08-17 20:08:10.612135,16,2221.61,139.33,1,"Home, Books",2798.34,1,0.408,0.156,0.406,0.413,0.683,703
CUST_00202,25,Other,San Diego,2023-08-14 20:08:10.612135,5,306.68,64.94,1,Beauty,385.96,2,0.47,0.073,0.506,0.051,0.758,706
CUST_00203,25,F,Houston,2025-01-24 20:08:10.612135,8,703.3,82.65,54,"Home, Beauty, Books",1428.46,2,0.083,0.011,0.804,0.011,0.569,177
CUST_00204,50,F,San Diego,2023-05-04 20:08:10.612135,8,879.21,109.85,1,"Electronics, Beauty",1077.79,3,0.27,0.097,0.679,0.023,0.776,808
CUST_00205,40,Other,San Diego,2024-12-01 20:08:10.612135,10,1012.17,101.22,4,"Electronics, Home",1811.82,2,0.787,0.08,0.641,0.087,0.755,231
CUST_00206,18,M,San Antonio,2023-07-31 20:08:10.612135,12,500.85,41.84,37,"Books, Clothing",627.8,1,0.348,0.133,0.431,0.043,0.977,720
CUST_00207,25,F,San Jose,2024-02-11 20:08:10.612135,5,398.61,73.06,27,"Home, Sports",537.18,3,0.305,0.103,0.5,0.018,0.833,525
CUST_00208,40,M,Philadelphia,2025-02-22 20:08:10.612135,16,2013.44,126.08,70,"Clothing, Sports, Electronics",4496.24,8,0.127,0.065,0.711,0.121,0.654,148
CUST_00209,18,F,San Diego,2023-12-14 20:08:10.612135,9,1080.36,115.59,1,"Beauty, Electronics",1417.97,2,0.159,0.052,0.919,0.188,0.668,584
CUST_00210,25,M,San Antonio,2022-12-22 20:08:10.612135,9,981.42,110.11,9,"Sports, Electronics",1171.76,1,0.189,0.122,0.784,0.28,0.54,941
CUST_00211,35,F,Phoenix,2025-01-13 20:08:10.612135,8,997.07,127.61,5,"Sports, Books",1964.98,2,0.686,0.21,0.98,0.115,0.726,188
CUST_00212,40,M,Jacksonville,2023-02-06 20:08:10.612135,10,1147.24,115.15,43,"Sports, Books",1381.17,1,0.203,0.057,0.816,0.132,1.051,895
CUST_00213,40,M,Houston,2022-11-01 20:08:10.612135,18,1701.42,95.67,1,Sports,2014.43,5,0.147,0.084,0.571,0.043,1.183,992
CUST_00214,30,F,Jacksonville,2022-08-20 20:08:10.612135,8,513.67,65.74,11,Sports,601.7,4,0.185,0.077,0.623,0.161,1.023,1065
CUST_00215,40,M,Los Angeles,2023-01-28 20:08:10.612135,15,2732.27,184.4,4,Books,3283.87,2,0.226,0.009,0.659,0.038,0.869,904
CUST_00216,30,F,Austin,2023-11-17 20:08:10.612135,14,1630.06,116.64,43,"Electronics, Home",2116.94,2,0.67,0.041,0.267,0.119,0.567,611
CUST_00217,30,M,San Diego,2023-06-26 20:08:10.612135,13,2393.14,180.99,2,Beauty,2971.62,2,0.805,0.358,0.734,0.025,0.885,755
CUST_00218,45,F,Dallas,2024-10-30 20:08:10.612135,11,1488.44,133.35,10,"Books, Beauty, Home",2521.3,5,0.517,0.129,0.826,0.071,0.622,263
CUST_00219,40,M,Houston,2025-04-10 20:08:10.612135,18,1936.88,106.85,4,"Beauty, Clothing, Sports",5436.69,5,0.302,0.032,0.472,0.017,0.771,101
CUST_00220,45,M,Houston,2025-04-01 20:08:10.612135,12,1621.99,137.25,73,"Beauty, Electronics, Books",4313.01,2,0.412,0.128,0.642,0.067,1.088,110
CUST_00221,40,M,Phoenix,2023-10-01 20:08:10.612135,14,1206.37,87.42,26,Sports,1540.96,2,0.486,0.119,0.844,0.081,1.004,658
CUST_00222,35,F,Los Angeles,2024-10-19 20:08:10.612135,15,2813.55,187.86,6,"Books, Home, Electronics",4687.53,1,0.206,0.021,0.667,0.023,0.474,274
CUST_00223,25,M,San Antonio,2022-11-18 20:08:10.612135,8,571.91,70.44,81,"Clothing, Home",678.96,0,0.308,0.106,0.18,0.262,0.951,975
CUST_00224,30,M,Phoenix,2023-06-23 20:08:10.612135,14,2381.83,170.96,43,"Electronics, Sports",2955.29,2,0.6,0.147,0.67,0.159,0.896,758
CUST_00225,30,M,Philadelphia,2024-09-04 20:08:10.612135,9,985.54,112.02,33,Beauty,1549.36,5,0.629,0.201,0.441,0.115,0.892,319
CUST_00226,30,M,Houston,2022-07-25 20:08:10.612135,11,1437.3,135.19,91,"Books, Home, Beauty",1677.73,1,0.962,0.051,0.789,0.216,0.305,1091
CUST_00227,60,F,San Diego,2024-09-27 20:08:10.612135,6,1328.36,215.0,6,"Beauty, Electronics, Sports",2147.36,1,0.307,0.088,0.859,0.02,0.855,296
CUST_00228,30,F,San Diego,2024-01-15 20:08:10.612135,13,1478.47,112.29,6,Clothing,1967.28,2,0.628,0.123,0.298,0.23,0.952,552
CUST_00229,50,M,Jacksonville,2025-02-06 20:08:10.612135,5,753.29,159.9,60,"Beauty, Electronics, Clothing",1591.56,1,0.399,0.133,0.663,0.011,0.385,164
CUST_00230,40,F,Phoenix,2024-02-25 20:08:10.612135,16,2112.89,135.43,31,"Clothing, Books, Home",2867.5,2,0.484,0.189,0.701,0.24,0.809,511
CUST_00231,45,F,Jacksonville,2024-12-03 20:08:10.612135,17,2514.62,146.08,7,"Sports, Beauty",4518.63,1,0.135,0.013,0.705,0.282,0.809,229
CUST_00232,35,M,Philadelphia,2025-04-12 20:08:10.612135,10,1157.01,115.07,14,"Clothing, Beauty",3289.88,1,0.692,0.365,0.81,0.116,1.001,99
CUST_00233,35,F,Chicago,2023-06-03 20:08:10.612135,18,3102.88,172.33,54,"Home, Beauty, Sports",3830.73,1,0.326,0.005,0.575,0.008,0.772,778
CUST_00234,35,M,New York,2023-08-13 20:08:10.612135,10,777.02,77.83,69,"Beauty, Home",977.59,4,0.635,0.182,0.689,0.064,0.741,707
CUST_00235,25,F,Dallas,2024-03-19 20:08:10.612135,9,879.58,101.42,70,Sports,1208.53,3,0.278,0.072,0.803,0.143,0.954,488
CUST_00236,40,M,Dallas,2023-10-09 20:08:10.612135,17,2204.12,129.73,12,Sports,2822.97,1,0.244,0.107,0.748,0.022,0.849,650
CUST_00237,30,F,Chicago,2022-11-17 20:08:10.612135,23,3892.78,168.49,84,"Books, Clothing, Home",4620.69,2,0.304,0.105,0.829,0.119,0.418,976
CUST_00238,18,F,Houston,2022-11-22 20:08:10.612135,6,687.49,111.59,4,Home,816.7,0,0.225,0.116,0.278,0.047,0.967,971
CUST_00239,40,M,San Antonio,2024-04-23 20:08:10.612135,8,828.45,104.66,21,"Electronics, Beauty, Home",1162.21,2,0.058,0.017,0.834,0.1,0.845,453
CUST_00240,25,M,Los Angeles,2022-11-15 20:08:10.612135,9,587.03,64.98,55,Home,696.57,3,0.381,0.089,0.83,0.033,0.673,978
CUST_00241,55,Other,Jacksonville,2022-10-31 20:08:10.612135,6,714.52,124.1,96,Clothing,845.84,2,0.197,0.132,0.68,0.061,0.815,993
CUST_00242,55,M,Chicago,2025-03-23 20:08:10.612135,7,954.88,133.41,25,"Beauty, Sports",2419.3,2,0.424,0.262,0.772,0.107,1.009,119
CUST_00243,50,F,Philadelphia,2025-05-15 20:08:10.612135,1,136.88,117.46,1,"Beauty, Home",515.39,0,0.199,0.1,0.297,0.069,0.913,66
CUST_00244,30,F,Austin,2025-07-12 20:08:10.612135,15,1601.4,106.59,46,"Books, Beauty, Sports",38133.4,6,0.486,0.024,0.57,0.122,0.951,8
CUST_00245,18,F,San Diego,2023-06-08 20:08:10.612135,8,635.69,79.31,65,"Sports, Clothing",785.77,1,0.167,0.111,0.447,0.111,1.043,773
CUST_00246,50,F,New York,2022-11-14 20:08:10.612135,6,1076.33,171.2,59,"Clothing, Books, Beauty",1276.97,2,0.43,0.168,0.464,0.264,0.906,979
CUST_00247,35,F,Houston,2025-05-26 20:08:10.612135,15,1355.85,88.71,4,Sports,5854.83,2,0.563,0.195,0.699,0.147,0.962,55
CUST_00248,55,F,New York,2023-01-01 20:08:10.612135,8,1329.9,168.8,4,"Home, Books",1590.6,2,0.182,0.05,0.69,0.156,0.907,931
CUST_00249,55,F,Los Angeles,2023-08-05 20:08:10.612135,4,1019.22,246.29,82,Home,1279.38,1,0.472,0.047,0.757,0.03,0.858,715
CUST_00250,50,F,San Diego,2022-12-08 20:08:10.612135,4,650.91,158.61,3,"Clothing, Beauty, Electronics",775.3,1,0.27,0.107,0.859,0.071,0.615,955
CUST_00251,30,M,Philadelphia,2022-12-07 20:08:10.612135,10,1316.96,133.62,13,Beauty,1568.36,5,0.686,0.199,0.242,0.067,0.972,956
CUST_00252,30,F,Dallas,2023-11-14 20:08:10.612135,11,1649.4,148.0,184,Clothing,2139.65,0,0.227,0.034,0.687,0.061,0.599,614
CUST_00253,50,F,Los Angeles,2024-10-24 20:08:10.612135,6,416.8,71.91,7,"Books, Beauty, Clothing",699.58,0,0.748,0.257,0.493,0.063,0.841,269
CUST_00254,30,M,Chicago,2023-03-23 20:08:10.612135,8,1161.42,144.29,5,Clothing,1410.79,2,0.629,0.404,0.531,0.14,0.675,850
CUST_00255,25,F,Dallas,2023-12-07 20:08:10.612135,7,477.56,65.85,9,"Books, Beauty, Sports",625.02,2,0.348,0.052,0.825,0.001,0.737,591
CUST_00256,35,F,Dallas,2022-10-10 20:08:10.612135,16,1830.15,116.57,18,"Clothing, Books, Sports",2159.54,2,0.656,0.294,0.298,0.263,0.539,1014
CUST_00257,55,M,Philadelphia,2023-01-04 20:08:10.612135,6,456.44,73.86,58,"Books, Beauty, Home",546.2,1,0.504,0.336,0.843,0.281,0.858,928
CUST_00258,40,F,Chicago,2024-11-25 20:08:10.612135,14,2323.09,170.01,7,Clothing,4111.97,1,0.707,0.21,0.303,0.15,0.843,237
CUST_00259,35,M,Phoenix,2025-06-25 20:08:10.612135,13,343.95,26.81,53,"Sports, Electronics",2854.76,4,0.306,0.085,0.78,0.001,0.786,25
CUST_00260,25,F,Los Angeles,2024-04-28 20:08:10.612135,7,897.53,124.15,2,"Books, Clothing, Home",1263.16,3,0.58,0.121,0.482,0.126,0.47,448
CUST_00261,40,M,San Antonio,2024-01-06 20:08:10.612135,18,2263.82,128.5,15,"Sports, Beauty",3000.26,3,0.144,0.028,0.585,0.065,1.003,561
CUST_00262,65,F,San Jose,2023-09-12 20:08:10.612135,3,490.41,151.09,18,"Electronics, Beauty",622.61,0,0.505,0.257,0.856,0.053,0.731,677
CUST_00263,25,F,Austin,2024-04-24 20:08:10.612135,8,732.85,91.67,28,"Books, Home, Electronics",1028.74,2,0.224,0.092,0.312,0.049,0.552,452
CUST_00264,35,M,San Diego,2023-11-21 20:08:10.612135,11,1980.3,175.46,4,"Books, Electronics, Clothing",2575.7,0,0.222,0.086,0.782,0.085,0.413,607
CUST_00265,50,Other,Philadelphia,2024-01-15 20:08:10.612135,7,423.22,64.96,69,"Beauty, Sports, Home",563.15,0,0.098,0.003,0.61,0.061,0.55,552
CUST_00266,45,F,San Diego,2024-10-08 20:08:10.612135,10,1419.53,145.7,54,"Sports, Electronics",2328.52,3,0.316,0.119,0.575,0.079,0.748,285
CUST_00267,40,M,Los Angeles,2023-04-15 20:08:10.612135,11,350.19,32.17,4,"Sports, Electronics, Clothing",427.47,2,0.283,0.168,0.705,0.135,0.618,827
CUST_00268,40,F,Chicago,2024-03-26 20:08:10.612135,19,1891.62,98.54,46,"Beauty, Electronics",2609.33,3,0.547,0.122,0.692,0.064,0.665,481
CUST_00269,30,F,San Antonio,2025-02-11 20:08:10.612135,13,816.64,62.99,1,"Beauty, Sports, Home",1753.98,1,0.562,0.165,0.496,0.172,0.87,159
CUST_00270,30,M,San Jose,2024-04-28 20:08:10.612135,9,1177.85,128.89,15,"Electronics, Home, Beauty",1657.67,2,0.478,0.193,0.424,0.126,1.061,448
CUST_00271,45,M,Jacksonville,2022-12-16 20:08:10.612135,10,1095.1,107.84,55,"Books, Sports",1306.14,4,0.187,0.028,0.749,0.098,1.024,947
CUST_00272,45,M,New York,2022-08-09 20:08:10.612135,12,388.07,31.8,11,"Sports, Home",453.89,3,0.191,0.116,0.257,0.058,0.622,1076
CUST_00273,50,M,San Antonio,2025-02-13 20:08:10.612135,11,1058.54,99.63,11,"Home, Beauty",2289.01,2,0.262,0.085,0.744,0.278,1.069,157
CUST_00274,50,F,Philadelphia,2023-02-10 20:08:10.612135,9,1971.53,219.32,42,"Clothing, Electronics",2375.36,2,0.571,0.148,0.924,0.017,1.002,891
CUST_00275,35,F,San Diego,2022-12-18 20:08:10.612135,14,818.37,60.17,49,"Sports, Home, Beauty",976.42,1,0.404,0.226,0.861,0.053,0.303,945
CUST_00276,35,M,San Antonio,2023-09-30 20:08:10.612135,13,936.93,71.78,61,Beauty,1196.4,0,0.246,0.009,0.345,0.091,0.909,659
CUST_00277,45,M,Houston,2025-05-22 20:08:10.612135,9,1554.54,176.93,40,"Sports, Clothing",6363.07,2,0.255,0.039,0.756,0.007,0.994,59
CUST_00278,40,M,Chicago,2024-01-15 20:08:10.612135,15,1649.72,109.92,69,"Electronics, Home, Beauty",2195.14,4,0.836,0.098,0.675,0.037,0.862,552
CUST_00279,40,F,Chicago,2023-04-18 20:08:10.612135,11,1744.12,154.27,11,"Books, Electronics",2130.41,1,0.081,0.01,0.75,0.009,0.91,824
CUST_00280,45,M,Houston,2024-07-04 20:08:10.612135,13,2112.8,162.37,109,Sports,3124.83,4,0.599,0.188,0.602,0.086,1.057,381
CUST_00281,50,Other,Dallas,2022-12-08 20:08:10.612135,7,700.54,100.9,11,Home,834.41,1,0.245,0.02,0.62,0.062,0.855,955
CUST_00282,30,F,Dallas,2023-12-03 20:08:10.612135,11,1475.86,129.92,83,"Clothing, Sports",1928.54,3,0.522,0.077,0.273,0.044,0.609,595
CUST_00283,30,M,Los Angeles,2024-08-15 20:08:10.612135,15,1255.36,82.07,16,"Home, Beauty",1931.17,5,0.643,0.225,0.774,0.014,0.794,339
CUST_00284,25,F,Phoenix,2024-02-24 20:08:10.612135,5,186.59,37.6,24,Beauty,253.1,2,0.341,0.181,0.923,0.032,1.047,512
CUST_00285,35,F,New York,2023-06-09 20:08:10.612135,22,1682.45,75.77,22,Sports,2080.18,2,0.552,0.167,0.891,0.194,0.878,772
CUST_00286,18,F,Houston,2025-01-03 20:08:10.612135,11,1322.11,118.14,34,Sports,2540.72,3,0.317,0.088,0.37,0.171,0.845,198
CUST_00287,35,Other,Los Angeles,2024-03-31 20:08:10.612135,14,1679.83,122.61,1,"Clothing, Books, Home",2323.88,2,0.166,0.028,0.784,0.044,0.763,476
CUST_00288,35,M,San Diego,2025-07-08 20:08:10.612135,8,736.14,93.32,90,Home,11931.54,2,0.491,0.166,0.624,0.048,0.674,12
CUST_00289,30,M,Houston,2022-08-06 20:08:10.612135,12,940.82,80.91,33,"Clothing, Books, Beauty",1099.95,2,0.358,0.074,0.489,0.06,0.922,1079
CUST_00290,40,F,Phoenix,2024-03-25 20:08:10.612135,10,715.97,70.37,17,"Electronics, Home, Beauty",987.06,1,0.479,0.28,0.43,0.061,1.079,482
CUST_00291,18,M,Austin,2023-02-18 20:08:10.612135,7,509.59,73.9,49,Sports,614.91,1,0.298,0.102,0.246,0.248,0.5,883
CUST_00292,18,M,Houston,2023-04-22 20:08:10.612135,5,383.07,74.52,3,Books,468.33,1,0.358,0.114,0.847,0.133,0.297,820
CUST_00293,45,M,Phoenix,2024-01-13 20:08:10.612135,10,1451.76,144.45,12,"Books, Clothing",1930.01,1,0.329,0.049,0.281,0.035,1.115,554
CUST_00294,30,M,Phoenix,2023-03-14 20:08:10.612135,9,1376.95,150.5,15,"Books, Clothing, Sports",1669.49,1,0.494,0.069,0.379,0.012,0.53,859
CUST_00295,25,F,Phoenix,2023-02-25 20:08:10.612135,8,565.52,69.98,15,"Beauty, Home, Electronics",683.34,2,0.561,0.197,0.472,0.003,0.856,876
CUST_00296,35,M,Austin,2023-06-04 20:08:10.612135,9,1162.16,128.73,90,"Home, Electronics, Sports",1435.13,3,0.113,0.036,0.639,0.064,0.633,777
CUST_00297,45,F,Chicago,2024-01-29 20:08:10.612135,15,1136.62,77.11,13,Books,1522.19,3,0.773,0.118,0.708,0.088,0.531,538
CUST_00298,30,F,San Antonio,2024-02-18 20:08:10.612135,27,3334.1,123.77,4,"Books, Home",4508.76,1,0.439,0.192,0.614,0.168,0.722,518
CUST_00299,40,M,Chicago,2023-09-25 20:08:10.612135,9,1093.23,113.25,12,"Beauty, Sports",1393.71,2,0.098,0.053,0.532,0.075,0.602,664
CUST_00300,25,M,Los Angeles,2024-06-22 20:08:10.612135,4,85.23,20.0,79,Books,124.81,0,0.417,0.194,0.456,0.026,1.031,393
CUST_00301,25,F,Chicago,2023-09-10 20:08:10.612135,7,496.79,69.83,22,"Beauty, Books, Sports",630.32,1,0.293,0.072,0.461,0.035,0.72,679
CUST_00302,35,M,Austin,2024-01-12 20:08:10.612135,10,1283.02,127.98,7,"Clothing, Sports",1704.92,2,0.278,0.121,0.71,0.018,0.668,555
CUST_00303,35,F,Chicago,2025-05-21 20:08:10.612135,8,926.07,110.8,5,"Electronics, Home",3742.87,3,0.62,0.259,0.479,0.062,0.67,60
CUST_00304,40,F,San Diego,2025-04-16 20:08:10.612135,12,232.93,20.0,64,"Books, Home",680.39,2,0.462,0.169,0.519,0.029,0.839,95
CUST_00305,40,M,Houston,2023-12-17 20:08:10.612135,13,2533.04,193.52,14,"Beauty, Electronics, Sports",3328.7,0,0.807,0.114,0.526,0.103,0.832,581
CUST_00306,60,F,Chicago,2022-11-02 20:08:10.612135,9,1434.8,154.81,4,"Beauty, Home, Books",1699.03,0,0.468,0.2,0.097,0.02,0.946,991
CUST_00307,35,F,San Jose,2023-01-26 20:08:10.612135,8,269.54,33.83,6,"Beauty, Home, Sports",323.83,1,0.553,0.03,0.493,0.065,0.855,906
CUST_00308,30,M,Phoenix,2024-12-04 20:08:10.612135,14,1357.61,94.73,88,"Home, Electronics",2444.29,5,0.611,0.239,0.673,0.304,0.621,228
CUST_00309,45,F,Houston,2024-02-07 20:08:10.612135,15,1178.32,79.99,55,"Beauty, Sports",1584.83,2,0.256,0.175,0.232,0.242,0.868,529
CUST_00310,30,F,Dallas,2022-10-19 20:08:10.612135,15,1621.84,108.8,18,"Books, Clothing",1916.35,1,0.454,0.275,0.594,0.014,0.392,1005
CUST_00311,35,M,San Diego,2022-07-28 20:08:10.612135,16,888.51,55.15,5,"Beauty, Sports, Clothing",1037.54,3,0.457,0.061,0.223,0.119,1.052,1088
CUST_00312,25,F,Austin,2024-06-03 20:08:10.612135,15,1276.85,84.9,58,"Home, Clothing, Beauty",1842.45,2,0.789,0.115,0.501,0.129,0.435,412
CUST_00313,18,F,San Antonio,2023-04-14 20:08:10.612135,5,469.37,91.88,47,"Electronics, Beauty, Sports",572.82,1,0.374,0.009,0.421,0.108,0.73,828
CUST_00314,55,F,San Diego,2024-01-08 20:08:10.612135,6,1008.19,160.58,10,Books,1337.34,1,0.485,0.064,0.63,0.092,0.977,559
CUST_00315,45,F,Phoenix,2023-06-16 20:08:10.612135,11,1476.33,129.02,30,Sports,1828.53,1,0.631,0.12,0.713,0.242,0.496,765
CUST_00316,40,F,Houston,2025-01-10 20:08:10.612135,18,2054.45,114.17,47,Beauty,4017.47,2,0.245,0.1,0.704,0.134,0.472,191
CUST_00317,35,M,San Antonio,2024-12-12 20:08:10.612135,13,1030.64,78.58,42,"Home, Clothing",1885.6,3,0.65,0.167,0.472,0.098,0.712,220
CUST_00318,25,F,New York,2022-08-09 20:08:10.612135,11,519.38,48.19,1,"Home, Beauty, Clothing",607.48,1,0.175,0.037,0.522,0.324,1.05,1076
CUST_00319,25,M,Philadelphia,2023-03-07 20:08:10.612135,9,908.85,103.22,19,Electronics,1100.38,2,0.568,0.103,0.483,0.053,0.998,866
CUST_00320,30,F,San Diego,2022-12-22 20:08:10.612135,14,1520.71,106.07,5,"Electronics, Beauty, Clothing",1815.64,1,0.372,0.067,0.31,0.038,0.801,941
CUST_00321,35,M,San Antonio,2023-05-22 20:08:10.612135,11,1549.35,142.59,27,"Beauty, Electronics, Sports",1907.27,2,0.421,0.185,0.862,0.16,0.958,790
CUST_00322,40,M,Los Angeles,2022-10-02 20:08:10.612135,8,947.1,112.66,2,Sports,1116.23,2,0.512,0.217,0.248,0.061,0.683,1022
CUST_00323,40,M,San Antonio,2024-08-15 20:08:10.612135,9,710.25,81.6,38,Books,1092.62,3,0.539,0.168,0.733,0.189,0.353,339
CUST_00324,30,Other,Philadelphia,2023-05-20 20:08:10.612135,9,742.11,87.08,35,"Beauty, Sports, Clothing",913.11,3,0.088,0.02,0.833,0.147,0.803,792
CUST_00325,55,M,Phoenix,2024-12-17 20:08:10.612135,2,307.53,146.05,13,Beauty,568.56,1,0.507,0.185,0.795,0.037,0.972,215
CUST_00326,45,F,Houston,2023-04-08 20:08:10.612135,9,819.25,91.21,4,Home,998.53,0,0.536,0.126,0.316,0.011,0.496,834
CUST_00327,35,M,New York,2022-10-14 20:08:10.612135,17,2281.25,137.47,16,"Books, Electronics",2693.45,3,0.106,0.028,0.876,0.051,0.708,1010
CUST_00328,40,M,Los Angeles,2024-04-12 20:08:10.612135,14,1245.4,88.41,6,"Books, Home, Beauty",1735.24,2,0.364,0.253,0.696,0.119,0.897,464
CUST_00329,35,M,San Antonio,2024-08-05 20:08:10.612135,12,1323.35,110.26,2,"Beauty, Home, Sports",2015.36,4,0.63,0.238,0.436,0.191,0.635,349
CUST_00330,30,F,San Jose,2022-10-10 20:08:10.612135,13,2355.39,184.66,34,Electronics,2779.32,2,0.305,0.121,0.728,0.019,0.608,1014
CUST_00331,30,M,Chicago,2024-07-22 20:08:10.612135,6,687.76,113.45,22,"Electronics, Books",1033.53,0,0.221,0.068,0.767,0.319,0.731,363
CUST_00332,45,M,Phoenix,2023-09-24 20:08:10.612135,9,1457.77,162.12,48,"Home, Electronics",1857.84,3,0.167,0.052,0.844,0.338,0.642,665
CUST_00333,18,M,San Diego,2023-12-14 20:08:10.612135,9,997.79,108.49,21,"Home, Clothing",1309.59,1,0.486,0.194,0.687,0.058,0.835,584
CUST_00334,25,M,San Diego,2023-02-16 20:08:10.612135,7,330.5,46.44,6,"Electronics, Books",398.65,2,0.301,0.148,0.825,0.092,0.728,885
